,Date,Buy_Conditions_Met,Buy_Signal,Sell_Conditions_Met,Sell_Signal,symbol_with_date,SYMBOL
24,2023-11-07,0,False,0,False,2023-11-07,0057.TW
25,2023-11-08,0,False,0,False,2023-11-08,0057.TW
26,2023-11-09,0,False,1,False,2023-11-09,0057.TW
27,2023-11-10,0,False,0,False,2023-11-10,0057.TW
28,2023-11-13,0,False,0,False,2023-11-13,0057.TW
29,2023-11-14,0,False,0,False,2023-11-14,0057.TW
30,2023-11-15,0,False,0,False,2023-11-15,0057.TW
31,2023-11-16,0,False,1,False,2023-11-16,0057.TW
32,2023-11-17,0,False,1,False,2023-11-17,0057.TW
33,2023-11-20,0,False,1,False,2023-11-20,0057.TW
34,2023-11-21,0,False,1,False,2023-11-21,0057.TW
35,2023-11-22,0,False,1,False,2023-11-22,0057.TW
36,2023-11-23,0,False,0,False,2023-11-23,0057.TW
37,2023-11-24,0,False,0,False,2023-11-24,0057.TW
38,2023-11-27,0,False,0,False,2023-11-27,0057.TW
39,2023-11-28,0,False,0,False,2023-11-28,0057.TW
40,2023-11-29,0,False,0,False,2023-11-29,0057.TW
41,2023-11-30,0,False,0,False,2023-11-30,0057.TW
42,2023-12-01,0,False,0,False,2023-12-01,0057.TW
43,2023-12-04,0,False,0,False,2023-12-04,0057.TW
44,2023-12-05,0,False,1,False,2023-12-05,0057.TW
45,2023-12-06,0,False,0,False,2023-12-06,0057.TW
46,2023-12-07,0,False,0,False,2023-12-07,0057.TW
47,2023-12-08,0,False,0,False,2023-12-08,0057.TW
48,2023-12-11,0,False,0,False,2023-12-11,0057.TW
49,2023-12-12,0,False,0,False,2023-12-12,0057.TW
50,2023-12-13,0,False,0,False,2023-12-13,0057.TW
51,2023-12-14,0,False,0,False,2023-12-14,0057.TW
52,2023-12-15,1,False,0,False,2023-12-15,0057.TW
53,2023-12-18,0,False,0,False,2023-12-18,0057.TW
54,2023-12-19,0,False,1,False,2023-12-19,0057.TW
55,2023-12-20,0,False,0,False,2023-12-20,0057.TW
56,2023-12-21,0,False,0,False,2023-12-21,0057.TW
57,2023-12-22,0,False,1,False,2023-12-22,0057.TW
58,2023-12-25,0,False,0,False,2023-12-25,0057.TW
59,2023-12-26,1,False,0,False,2023-12-26,0057.TW
60,2023-12-27,0,False,1,False,2023-12-27,0057.TW
61,2023-12-28,0,False,1,False,2023-12-28,0057.TW
62,2023-12-29,0,False,1,False,2023-12-29,0057.TW
63,2024-01-02,0,False,1,False,2024-01-02,0057.TW
64,2024-01-03,0,False,1,False,2024-01-03,0057.TW
65,2024-01-04,0,False,0,False,2024-01-04,0057.TW
66,2024-01-05,0,False,0,False,2024-01-05,0057.TW
67,2024-01-08,0,False,0,False,2024-01-08,0057.TW
68,2024-01-09,0,False,0,False,2024-01-09,0057.TW
69,2024-01-10,0,False,0,False,2024-01-10,0057.TW
70,2024-01-11,0,False,0,False,2024-01-11,0057.TW
71,2024-01-12,0,False,0,False,2024-01-12,0057.TW
72,2024-01-15,0,False,0,False,2024-01-15,0057.TW
0,2023-10-02,0,False,0,False,2023-10-02,0061.TW
1,2023-10-03,0,False,0,False,2023-10-03,0061.TW
2,2023-10-04,0,False,0,False,2023-10-04,0061.TW
3,2023-10-05,0,False,0,False,2023-10-05,0061.TW
4,2023-10-06,0,False,0,False,2023-10-06,0061.TW
5,2023-10-11,0,False,0,False,2023-10-11,0061.TW
6,2023-10-12,0,False,0,False,2023-10-12,0061.TW
7,2023-10-13,0,False,0,False,2023-10-13,0061.TW
8,2023-10-16,0,False,0,False,2023-10-16,0061.TW
9,2023-10-17,0,False,0,False,2023-10-17,0061.TW
10,2023-10-18,0,False,0,False,2023-10-18,0061.TW
11,2023-10-19,0,False,0,False,2023-10-19,0061.TW
12,2023-10-20,0,False,0,False,2023-10-20,0061.TW
13,2023-10-23,0,False,0,False,2023-10-23,0061.TW
14,2023-10-24,1,False,0,False,2023-10-24,0061.TW
15,2023-10-25,1,False,0,False,2023-10-25,0061.TW
16,2023-10-26,2,True,0,False,2023-10-26,0061.TW
17,2023-10-27,0,False,0,False,2023-10-27,0061.TW
18,2023-10-30,0,False,0,False,2023-10-30,0061.TW
19,2023-10-31,0,False,0,False,2023-10-31,0061.TW
20,2023-11-01,0,False,0,False,2023-11-01,0061.TW
21,2023-11-02,0,False,0,False,2023-11-02,0061.TW
22,2023-11-03,0,False,0,False,2023-11-03,0061.TW
23,2023-11-06,0,False,0,False,2023-11-06,0061.TW
24,2023-11-07,0,False,0,False,2023-11-07,0061.TW
25,2023-11-08,0,False,0,False,2023-11-08,0061.TW
26,2023-11-09,0,False,1,False,2023-11-09,0061.TW
27,2023-11-10,0,False,0,False,2023-11-10,0061.TW
28,2023-11-13,0,False,0,False,2023-11-13,0061.TW
29,2023-11-14,0,False,0,False,2023-11-14,0061.TW
30,2023-11-15,0,False,0,False,2023-11-15,0061.TW
31,2023-11-16,0,False,0,False,2023-11-16,0061.TW
32,2023-11-17,0,False,0,False,2023-11-17,0061.TW
33,2023-11-20,0,False,0,False,2023-11-20,0061.TW
34,2023-11-21,0,False,0,False,2023-11-21,0061.TW
35,2023-11-22,0,False,0,False,2023-11-22,0061.TW
36,2023-11-23,0,False,0,False,2023-11-23,0061.TW
37,2023-11-24,0,False,1,False,2023-11-24,0061.TW
38,2023-11-27,0,False,0,False,2023-11-27,0061.TW
39,2023-11-28,1,False,0,False,2023-11-28,0061.TW
40,2023-11-29,0,False,0,False,2023-11-29,0061.TW
41,2023-11-30,0,False,0,False,2023-11-30,0061.TW
42,2023-12-01,1,False,0,False,2023-12-01,0061.TW
43,2023-12-04,1,False,0,False,2023-12-04,0061.TW
44,2023-12-05,1,False,0,False,2023-12-05,0061.TW
45,2023-12-06,2,True,0,False,2023-12-06,0061.TW
46,2023-12-07,1,False,0,False,2023-12-07,0061.TW
47,2023-12-08,1,False,0,False,2023-12-08,0061.TW
48,2023-12-11,1,False,0,False,2023-12-11,0061.TW
49,2023-12-12,2,True,0,False,2023-12-12,0061.TW
50,2023-12-13,1,False,0,False,2023-12-13,0061.TW
51,2023-12-14,1,False,0,False,2023-12-14,0061.TW
52,2023-12-15,1,False,0,False,2023-12-15,0061.TW
53,2023-12-18,1,False,0,False,2023-12-18,0061.TW
54,2023-12-19,2,True,0,False,2023-12-19,0061.TW
55,2023-12-20,1,False,0,False,2023-12-20,0061.TW
56,2023-12-21,1,False,0,False,2023-12-21,0061.TW
57,2023-12-22,1,False,0,False,2023-12-22,0061.TW
58,2023-12-25,0,False,0,False,2023-12-25,0061.TW
59,2023-12-26,1,False,0,False,2023-12-26,0061.TW
60,2023-12-27,1,False,0,False,2023-12-27,0061.TW
61,2023-12-28,1,False,0,False,2023-12-28,0061.TW
62,2023-12-29,0,False,0,False,2023-12-29,0061.TW
63,2024-01-02,0,False,0,False,2024-01-02,0061.TW
64,2024-01-03,0,False,0,False,2024-01-03,0061.TW
65,2024-01-04,0,False,0,False,2024-01-04,0061.TW
66,2024-01-05,0,False,0,False,2024-01-05,0061.TW
67,2024-01-08,0,False,0,False,2024-01-08,0061.TW
68,2024-01-09,0,False,0,False,2024-01-09,0061.TW
69,2024-01-10,0,False,1,False,2024-01-10,0061.TW
70,2024-01-11,1,False,0,False,2024-01-11,0061.TW
71,2024-01-12,1,False,0,False,2024-01-12,0061.TW
72,2024-01-15,0,False,0,False,2024-01-15,0061.TW
0,2023-10-02,0,False,0,False,2023-10-02,006203.TW
1,2023-10-03,0,False,0,False,2023-10-03,006203.TW
2,2023-10-04,0,False,0,False,2023-10-04,006203.TW
3,2023-10-05,0,False,0,False,2023-10-05,006203.TW
4,2023-10-06,0,False,0,False,2023-10-06,006203.TW
5,2023-10-11,0,False,0,False,2023-10-11,006203.TW
6,2023-10-12,0,False,0,False,2023-10-12,006203.TW
7,2023-10-13,0,False,0,False,2023-10-13,006203.TW
8,2023-10-16,0,False,0,False,2023-10-16,006203.TW
9,2023-10-17,0,False,0,False,2023-10-17,006203.TW
10,2023-10-18,0,False,0,False,2023-10-18,006203.TW
11,2023-10-19,0,False,0,False,2023-10-19,006203.TW
12,2023-10-20,0,False,0,False,2023-10-20,006203.TW
13,2023-10-23,0,False,0,False,2023-10-23,006203.TW
14,2023-10-24,0,False,0,False,2023-10-24,006203.TW
15,2023-10-25,0,False,0,False,2023-10-25,006203.TW
16,2023-10-26,1,False,0,False,2023-10-26,006203.TW
17,2023-10-27,0,False,0,False,2023-10-27,006203.TW
18,2023-10-30,0,False,0,False,2023-10-30,006203.TW
19,2023-10-31,0,False,0,False,2023-10-31,006203.TW
20,2023-11-01,0,False,0,False,2023-11-01,006203.TW
21,2023-11-02,0,False,0,False,2023-11-02,006203.TW
22,2023-11-03,0,False,0,False,2023-11-03,006203.TW
23,2023-11-06,0,False,0,False,2023-11-06,006203.TW
24,2023-11-07,0,False,0,False,2023-11-07,006203.TW
25,2023-11-08,0,False,0,False,2023-11-08,006203.TW
26,2023-11-09,0,False,1,False,2023-11-09,006203.TW
27,2023-11-10,0,False,0,False,2023-11-10,006203.TW
28,2023-11-13,0,False,0,False,2023-11-13,006203.TW
29,2023-11-14,0,False,0,False,2023-11-14,006203.TW
30,2023-11-15,0,False,1,False,2023-11-15,006203.TW
31,2023-11-16,0,False,2,True,2023-11-16,006203.TW
32,2023-11-17,0,False,1,False,2023-11-17,006203.TW
33,2023-11-20,0,False,1,False,2023-11-20,006203.TW
34,2023-11-21,0,False,1,False,2023-11-21,006203.TW
35,2023-11-22,0,False,1,False,2023-11-22,006203.TW
36,2023-11-23,0,False,0,False,2023-11-23,006203.TW
37,2023-11-24,0,False,0,False,2023-11-24,006203.TW
38,2023-11-27,0,False,0,False,2023-11-27,006203.TW
39,2023-11-28,0,False,0,False,2023-11-28,006203.TW
40,2023-11-29,0,False,0,False,2023-11-29,006203.TW
41,2023-11-30,0,False,0,False,2023-11-30,006203.TW
42,2023-12-01,0,False,0,False,2023-12-01,006203.TW
43,2023-12-04,0,False,0,False,2023-12-04,006203.TW
44,2023-12-05,0,False,1,False,2023-12-05,006203.TW
45,2023-12-06,0,False,0,False,2023-12-06,006203.TW
46,2023-12-07,0,False,0,False,2023-12-07,006203.TW
47,2023-12-08,0,False,0,False,2023-12-08,006203.TW
48,2023-12-11,0,False,0,False,2023-12-11,006203.TW
49,2023-12-12,0,False,0,False,2023-12-12,006203.TW
50,2023-12-13,0,False,0,False,2023-12-13,006203.TW
51,2023-12-14,0,False,0,False,2023-12-14,006203.TW
52,2023-12-15,1,False,1,False,2023-12-15,006203.TW
53,2023-12-18,0,False,1,False,2023-12-18,006203.TW
54,2023-12-19,0,False,1,False,2023-12-19,006203.TW
55,2023-12-20,0,False,0,False,2023-12-20,006203.TW
56,2023-12-21,0,False,0,False,2023-12-21,006203.TW
57,2023-12-22,0,False,1,False,2023-12-22,006203.TW
58,2023-12-25,0,False,0,False,2023-12-25,006203.TW
59,2023-12-26,1,False,0,False,2023-12-26,006203.TW
60,2023-12-27,0,False,1,False,2023-12-27,006203.TW
61,2023-12-28,0,False,1,False,2023-12-28,006203.TW
62,2023-12-29,0,False,1,False,2023-12-29,006203.TW
63,2024-01-02,0,False,1,False,2024-01-02,006203.TW
64,2024-01-03,0,False,1,False,2024-01-03,006203.TW
65,2024-01-04,0,False,0,False,2024-01-04,006203.TW
66,2024-01-05,0,False,0,False,2024-01-05,006203.TW
67,2024-01-08,0,False,0,False,2024-01-08,006203.TW
68,2024-01-09,0,False,0,False,2024-01-09,006203.TW
69,2024-01-10,0,False,0,False,2024-01-10,006203.TW
70,2024-01-11,0,False,0,False,2024-01-11,006203.TW
71,2024-01-12,0,False,0,False,2024-01-12,006203.TW
72,2024-01-15,0,False,0,False,2024-01-15,006203.TW
0,2023-10-02,0,False,0,False,2023-10-02,006204.TW
1,2023-10-03,0,False,0,False,2023-10-03,006204.TW
2,2023-10-04,0,False,0,False,2023-10-04,006204.TW
3,2023-10-05,0,False,0,False,2023-10-05,006204.TW
4,2023-10-06,0,False,0,False,2023-10-06,006204.TW
5,2023-10-11,0,False,0,False,2023-10-11,006204.TW
6,2023-10-12,0,False,0,False,2023-10-12,006204.TW
7,2023-10-13,0,False,0,False,2023-10-13,006204.TW
8,2023-10-16,0,False,0,False,2023-10-16,006204.TW
9,2023-10-17,0,False,0,False,2023-10-17,006204.TW
10,2023-10-18,0,False,0,False,2023-10-18,006204.TW
11,2023-10-19,0,False,0,False,2023-10-19,006204.TW
12,2023-10-20,0,False,0,False,2023-10-20,006204.TW
13,2023-10-23,0,False,0,False,2023-10-23,006204.TW
14,2023-10-24,1,False,0,False,2023-10-24,006204.TW
15,2023-10-25,0,False,0,False,2023-10-25,006204.TW
16,2023-10-26,1,False,0,False,2023-10-26,006204.TW
17,2023-10-27,2,True,0,False,2023-10-27,006204.TW
18,2023-10-30,1,False,0,False,2023-10-30,006204.TW
19,2023-10-31,2,True,0,False,2023-10-31,006204.TW
20,2023-11-01,1,False,0,False,2023-11-01,006204.TW
21,2023-11-02,0,False,0,False,2023-11-02,006204.TW
22,2023-11-03,0,False,0,False,2023-11-03,006204.TW
23,2023-11-06,0,False,0,False,2023-11-06,006204.TW
24,2023-11-07,0,False,0,False,2023-11-07,006204.TW
25,2023-11-08,0,False,1,False,2023-11-08,006204.TW
26,2023-11-09,0,False,0,False,2023-11-09,006204.TW
27,2023-11-10,0,False,0,False,2023-11-10,006204.TW
28,2023-11-13,0,False,1,False,2023-11-13,006204.TW
29,2023-11-14,0,False,0,False,2023-11-14,006204.TW
30,2023-11-15,0,False,0,False,2023-11-15,006204.TW
31,2023-11-16,0,False,0,False,2023-11-16,006204.TW
32,2023-11-17,0,False,0,False,2023-11-17,006204.TW
33,2023-11-20,0,False,1,False,2023-11-20,006204.TW
34,2023-11-21,0,False,0,False,2023-11-21,006204.TW
35,2023-11-22,0,False,1,False,2023-11-22,006204.TW
36,2023-11-23,0,False,0,False,2023-11-23,006204.TW
37,2023-11-24,0,False,0,False,2023-11-24,006204.TW
38,2023-11-27,0,False,0,False,2023-11-27,006204.TW
39,2023-11-28,0,False,0,False,2023-11-28,006204.TW
40,2023-11-29,0,False,0,False,2023-11-29,006204.TW
41,2023-11-30,0,False,0,False,2023-11-30,006204.TW
42,2023-12-01,0,False,0,False,2023-12-01,006204.TW
43,2023-12-04,0,False,1,False,2023-12-04,006204.TW
44,2023-12-05,0,False,0,False,2023-12-05,006204.TW
45,2023-12-06,0,False,0,False,2023-12-06,006204.TW
46,2023-12-07,0,False,0,False,2023-12-07,006204.TW
47,2023-12-08,0,False,0,False,2023-12-08,006204.TW
48,2023-12-11,0,False,0,False,2023-12-11,006204.TW
49,2023-12-12,0,False,0,False,2023-12-12,006204.TW
50,2023-12-13,0,False,0,False,2023-12-13,006204.TW
51,2023-12-14,0,False,0,False,2023-12-14,006204.TW
52,2023-12-15,0,False,0,False,2023-12-15,006204.TW
53,2023-12-18,0,False,1,False,2023-12-18,006204.TW
54,2023-12-19,0,False,0,False,2023-12-19,006204.TW
55,2023-12-20,0,False,0,False,2023-12-20,006204.TW
56,2023-12-21,0,False,0,False,2023-12-21,006204.TW
57,2023-12-22,0,False,0,False,2023-12-22,006204.TW
58,2023-12-25,0,False,0,False,2023-12-25,006204.TW
59,2023-12-26,0,False,0,False,2023-12-26,006204.TW
60,2023-12-27,0,False,0,False,2023-12-27,006204.TW
61,2023-12-28,0,False,0,False,2023-12-28,006204.TW
62,2023-12-29,0,False,0,False,2023-12-29,006204.TW
63,2024-01-02,0,False,1,False,2024-01-02,006204.TW
64,2024-01-03,0,False,1,False,2024-01-03,006204.TW
65,2024-01-04,0,False,0,False,2024-01-04,006204.TW
66,2024-01-05,0,False,0,False,2024-01-05,006204.TW
67,2024-01-08,0,False,0,False,2024-01-08,006204.TW
68,2024-01-09,1,False,0,False,2024-01-09,006204.TW
69,2024-01-10,0,False,0,False,2024-01-10,006204.TW
70,2024-01-11,0,False,0,False,2024-01-11,006204.TW
71,2024-01-12,0,False,0,False,2024-01-12,006204.TW
72,2024-01-15,0,False,0,False,2024-01-15,006204.TW
0,2023-10-02,0,False,0,False,2023-10-02,006205.TW
1,2023-10-03,0,False,0,False,2023-10-03,006205.TW
2,2023-10-04,0,False,0,False,2023-10-04,006205.TW
3,2023-10-05,0,False,0,False,2023-10-05,006205.TW
4,2023-10-06,0,False,0,False,2023-10-06,006205.TW
5,2023-10-11,0,False,0,False,2023-10-11,006205.TW
6,2023-10-12,0,False,0,False,2023-10-12,006205.TW
7,2023-10-13,0,False,0,False,2023-10-13,006205.TW
8,2023-10-16,0,False,0,False,2023-10-16,006205.TW
9,2023-10-17,0,False,0,False,2023-10-17,006205.TW
10,2023-10-18,0,False,0,False,2023-10-18,006205.TW
11,2023-10-19,0,False,0,False,2023-10-19,006205.TW
12,2023-10-20,0,False,0,False,2023-10-20,006205.TW
13,2023-10-23,0,False,0,False,2023-10-23,006205.TW
14,2023-10-24,2,True,0,False,2023-10-24,006205.TW
15,2023-10-25,1,False,0,False,2023-10-25,006205.TW
16,2023-10-26,1,False,0,False,2023-10-26,006205.TW
17,2023-10-27,0,False,0,False,2023-10-27,006205.TW
18,2023-10-30,0,False,0,False,2023-10-30,006205.TW
19,2023-10-31,0,False,0,False,2023-10-31,006205.TW
20,2023-11-01,0,False,0,False,2023-11-01,006205.TW
21,2023-11-02,0,False,0,False,2023-11-02,006205.TW
22,2023-11-03,0,False,0,False,2023-11-03,006205.TW
23,2023-11-06,0,False,0,False,2023-11-06,006205.TW
24,2023-11-07,0,False,0,False,2023-11-07,006205.TW
25,2023-11-08,0,False,0,False,2023-11-08,006205.TW
26,2023-11-09,0,False,0,False,2023-11-09,006205.TW
27,2023-11-10,0,False,0,False,2023-11-10,006205.TW
28,2023-11-13,0,False,0,False,2023-11-13,006205.TW
29,2023-11-14,0,False,0,False,2023-11-14,006205.TW
30,2023-11-15,0,False,0,False,2023-11-15,006205.TW
31,2023-11-16,0,False,0,False,2023-11-16,006205.TW
32,2023-11-17,0,False,0,False,2023-11-17,006205.TW
33,2023-11-20,1,False,0,False,2023-11-20,006205.TW
34,2023-11-21,0,False,0,False,2023-11-21,006205.TW
35,2023-11-22,0,False,0,False,2023-11-22,006205.TW
36,2023-11-23,0,False,0,False,2023-11-23,006205.TW
37,2023-11-24,0,False,0,False,2023-11-24,006205.TW
38,2023-11-27,0,False,1,False,2023-11-27,006205.TW
39,2023-11-28,0,False,0,False,2023-11-28,006205.TW
40,2023-11-29,1,False,0,False,2023-11-29,006205.TW
41,2023-11-30,1,False,0,False,2023-11-30,006205.TW
42,2023-12-01,1,False,0,False,2023-12-01,006205.TW
43,2023-12-04,2,True,0,False,2023-12-04,006205.TW
44,2023-12-05,1,False,0,False,2023-12-05,006205.TW
45,2023-12-06,1,False,0,False,2023-12-06,006205.TW
46,2023-12-07,1,False,0,False,2023-12-07,006205.TW
47,2023-12-08,1,False,0,False,2023-12-08,006205.TW
48,2023-12-11,1,False,0,False,2023-12-11,006205.TW
49,2023-12-12,1,False,0,False,2023-12-12,006205.TW
50,2023-12-13,1,False,0,False,2023-12-13,006205.TW
51,2023-12-14,1,False,0,False,2023-12-14,006205.TW
52,2023-12-15,1,False,0,False,2023-12-15,006205.TW
53,2023-12-18,1,False,0,False,2023-12-18,006205.TW
54,2023-12-19,1,False,0,False,2023-12-19,006205.TW
55,2023-12-20,2,True,0,False,2023-12-20,006205.TW
56,2023-12-21,1,False,0,False,2023-12-21,006205.TW
57,2023-12-22,1,False,0,False,2023-12-22,006205.TW
58,2023-12-25,1,False,0,False,2023-12-25,006205.TW
59,2023-12-26,1,False,0,False,2023-12-26,006205.TW
60,2023-12-27,1,False,0,False,2023-12-27,006205.TW
61,2023-12-28,1,False,0,False,2023-12-28,006205.TW
62,2023-12-29,0,False,0,False,2023-12-29,006205.TW
63,2024-01-02,0,False,0,False,2024-01-02,006205.TW
64,2024-01-03,0,False,0,False,2024-01-03,006205.TW
65,2024-01-04,0,False,0,False,2024-01-04,006205.TW
66,2024-01-05,0,False,0,False,2024-01-05,006205.TW
67,2024-01-08,0,False,0,False,2024-01-08,006205.TW
68,2024-01-09,1,False,0,False,2024-01-09,006205.TW
69,2024-01-10,0,False,0,False,2024-01-10,006205.TW
70,2024-01-11,1,False,0,False,2024-01-11,006205.TW
71,2024-01-12,0,False,0,False,2024-01-12,006205.TW
72,2024-01-15,0,False,0,False,2024-01-15,006205.TW
0,2023-10-02,0,False,0,False,2023-10-02,006206.TW
1,2023-10-03,0,False,0,False,2023-10-03,006206.TW
2,2023-10-04,0,False,0,False,2023-10-04,006206.TW
3,2023-10-05,0,False,0,False,2023-10-05,006206.TW
4,2023-10-06,0,False,0,False,2023-10-06,006206.TW
5,2023-10-11,0,False,0,False,2023-10-11,006206.TW
6,2023-10-12,0,False,0,False,2023-10-12,006206.TW
7,2023-10-13,0,False,0,False,2023-10-13,006206.TW
8,2023-10-16,0,False,0,False,2023-10-16,006206.TW
9,2023-10-17,0,False,0,False,2023-10-17,006206.TW
10,2023-10-18,0,False,0,False,2023-10-18,006206.TW
11,2023-10-19,0,False,0,False,2023-10-19,006206.TW
12,2023-10-20,0,False,0,False,2023-10-20,006206.TW
13,2023-10-23,0,False,0,False,2023-10-23,006206.TW
14,2023-10-24,1,False,0,False,2023-10-24,006206.TW
15,2023-10-25,2,True,0,False,2023-10-25,006206.TW
16,2023-10-26,1,False,0,False,2023-10-26,006206.TW
17,2023-10-27,0,False,0,False,2023-10-27,006206.TW
18,2023-10-30,0,False,0,False,2023-10-30,006206.TW
19,2023-10-31,0,False,0,False,2023-10-31,006206.TW
20,2023-11-01,0,False,0,False,2023-11-01,006206.TW
21,2023-11-02,0,False,0,False,2023-11-02,006206.TW
22,2023-11-03,0,False,0,False,2023-11-03,006206.TW
23,2023-11-06,0,False,0,False,2023-11-06,006206.TW
24,2023-11-07,0,False,1,False,2023-11-07,006206.TW
25,2023-11-08,0,False,0,False,2023-11-08,006206.TW
26,2023-11-09,0,False,0,False,2023-11-09,006206.TW
27,2023-11-10,0,False,0,False,2023-11-10,006206.TW
28,2023-11-13,0,False,0,False,2023-11-13,006206.TW
29,2023-11-14,0,False,0,False,2023-11-14,006206.TW
30,2023-11-15,0,False,0,False,2023-11-15,006206.TW
31,2023-11-16,1,False,0,False,2023-11-16,006206.TW
32,2023-11-17,0,False,0,False,2023-11-17,006206.TW
33,2023-11-20,0,False,0,False,2023-11-20,006206.TW
34,2023-11-21,0,False,0,False,2023-11-21,006206.TW
35,2023-11-22,0,False,0,False,2023-11-22,006206.TW
36,2023-11-23,0,False,0,False,2023-11-23,006206.TW
37,2023-11-24,0,False,0,False,2023-11-24,006206.TW
38,2023-11-27,0,False,1,False,2023-11-27,006206.TW
39,2023-11-28,0,False,0,False,2023-11-28,006206.TW
40,2023-11-29,0,False,0,False,2023-11-29,006206.TW
41,2023-11-30,0,False,0,False,2023-11-30,006206.TW
42,2023-12-01,1,False,0,False,2023-12-01,006206.TW
43,2023-12-04,1,False,0,False,2023-12-04,006206.TW
44,2023-12-05,1,False,0,False,2023-12-05,006206.TW
45,2023-12-06,2,True,0,False,2023-12-06,006206.TW
46,2023-12-07,1,False,0,False,2023-12-07,006206.TW
47,2023-12-08,1,False,0,False,2023-12-08,006206.TW
48,2023-12-11,1,False,0,False,2023-12-11,006206.TW
49,2023-12-12,1,False,0,False,2023-12-12,006206.TW
50,2023-12-13,1,False,0,False,2023-12-13,006206.TW
51,2023-12-14,1,False,0,False,2023-12-14,006206.TW
52,2023-12-15,1,False,0,False,2023-12-15,006206.TW
53,2023-12-18,1,False,0,False,2023-12-18,006206.TW
54,2023-12-19,1,False,0,False,2023-12-19,006206.TW
55,2023-12-20,1,False,0,False,2023-12-20,006206.TW
56,2023-12-21,1,False,0,False,2023-12-21,006206.TW
57,2023-12-22,1,False,0,False,2023-12-22,006206.TW
58,2023-12-25,1,False,0,False,2023-12-25,006206.TW
59,2023-12-26,2,True,0,False,2023-12-26,006206.TW
60,2023-12-27,1,False,0,False,2023-12-27,006206.TW
61,2023-12-28,0,False,0,False,2023-12-28,006206.TW
62,2023-12-29,0,False,0,False,2023-12-29,006206.TW
63,2024-01-02,0,False,0,False,2024-01-02,006206.TW
64,2024-01-03,0,False,0,False,2024-01-03,006206.TW
65,2024-01-04,0,False,0,False,2024-01-04,006206.TW
66,2024-01-05,0,False,0,False,2024-01-05,006206.TW
67,2024-01-08,0,False,0,False,2024-01-08,006206.TW
68,2024-01-09,0,False,0,False,2024-01-09,006206.TW
69,2024-01-10,0,False,0,False,2024-01-10,006206.TW
70,2024-01-11,0,False,0,False,2024-01-11,006206.TW
71,2024-01-12,1,False,0,False,2024-01-12,006206.TW
72,2024-01-15,0,False,0,False,2024-01-15,006206.TW
0,2023-10-02,0,False,0,False,2023-10-02,006207.TW
1,2023-10-03,0,False,0,False,2023-10-03,006207.TW
2,2023-10-04,0,False,0,False,2023-10-04,006207.TW
3,2023-10-05,0,False,0,False,2023-10-05,006207.TW
4,2023-10-06,0,False,0,False,2023-10-06,006207.TW
5,2023-10-11,0,False,0,False,2023-10-11,006207.TW
6,2023-10-12,0,False,0,False,2023-10-12,006207.TW
7,2023-10-13,0,False,0,False,2023-10-13,006207.TW
8,2023-10-16,0,False,0,False,2023-10-16,006207.TW
9,2023-10-17,0,False,0,False,2023-10-17,006207.TW
10,2023-10-18,0,False,0,False,2023-10-18,006207.TW
11,2023-10-19,0,False,0,False,2023-10-19,006207.TW
12,2023-10-20,0,False,0,False,2023-10-20,006207.TW
